A10715297,15
A99105487,15
A97075340,15
A11166831,15
A09954987,15
A09973152,11
A11386768,13
A10545587,8
A10233937,11
A10765838,15
A11196323,15
A98069406,15
A99056158,15
A11561296,6
U06708671,15
A10563514,10
A99112499,12
A11574981,13
A11560435,8
A97018260,15
A10994570,7
A10452327,12
A10472580,15
A10033623,15
A98011511,15
A09993798,13
A98011511,15
A09382479,14
A09490511,15
A11757007,15
A10009075,14
A09822989,15
A10640444,12
A11994569,12
A99103062,14
A09504010,12
A11509844,8
A10907284,13
A10776482,13
A10410433,15
A10755074,15
A10559916,15
A09492849,13
A10813667,15
A97023472,8
A98032189,15
A10884559,13
A10858500,15
A10858500,13
A10858500,13
A11484755,10
A09555706,13
A98054567,13
A09334577,15
A10525182,15
A11455848,14
A10524702,15
A98112057,15
A11450506,11
A11302458,14
A10975536,13
A10063095,7
A98087685,13
A10063095,7
A10894782,15
A12382001,14
A10675068,15
A09295408,15
A91003195,15
A10775599,11
A10913400,10
A10931350,15
A12436261,13
A09594780,13
A10565388,11
A10566466,11
A05265684,11
A10837205,14
A11299953,15
A98100000,15
A10161601,15
A10569013,15
A08958691,15
A97061624,15
A10921364,15
A98097699,15
A97044254,15
A10271793,8
A09819627,15
A11521816,15
A10296294,9
A09373192,14
A10885453,11
