A09368539,19
A10837205,19
A10675068,19
A10894782,20
A11299953,20
A98100000,20
A12382001,19
A97061624,20
A98097699,20
A10161601,19
A98097699,20
A10921364,20
A97044254,20
A08958691,20
A91003195,20
A11051343,20
A10931350,19
A12436261,20
A10913400,17
A10775599,17
A10334108,20
A05265684,18
A10566466,18
A10565388,18
A09922648,20
A10271793,15
A10452327,19
A09373192,18
A09819627,19
A97027128,20
A10885453,18
A11521816,20
A10563514,15
A10994570,14
A11560435,15
A10329279,20
A97018260,20
A11574981,20
A99112499,18
A09822989,20
A10472580,20
A09490511,19
A09993798,20
A09993798,20
A10009075,16
A09382479,19
A09580189,20
A98011511,20
A99103062,16
A11509844,18
A10776482,17
A09504010,17
A10640444,20
A10755074,20
A10148081,19
A11630433,20
A10559916,20
A98032189,19
A11691371,20
A09261790,15
A10096980,16
A97023472,20
A09969885,20
A10884559,20
A10907284,19
A10552084,15
A09555706,20
A11902093,18
A10525182,20
A10858500,19
A97075340,20
A10715297,20
A09954987,20
A99105487,20
A11166831,20
A11428773,20
A96065093,14
A09973152,17
A99056158,20
A11196323,20
A97083378,15
A10497209,20
A09989144,15
A10886858,18
A10765838,20
A09638565,19
A98112057,20
A09334577,20
A98087685,18
A11302458,20
A10524702,20
A10906045,20
A09549792,15
A10916653,17
A98054567,19
A11757007,20
A09295408,20
