A10593301,1
A11209381,1
A09945869,1
A10986991,1
A10985397,1
A11503205,1
A10556765,1
A09916814,0
A10466073,0
A11403305,0
A53093235,1
A10755095,1
A10759899,1
A10642725,1
A99052863,1
A11172291,1
A53101184,1
A53091316,1
A53089102,1
A10716363,1
A10714115,1
A10570444,1
A98111334,0
A09831144,0
A10102919,0
A10564594,1
A10586589,1
A11755871,1
A98053566,1
A11268887,1
A99056900,1
A12444103,1
A09999946,1
A99102778,1
A10776158,1
A10845997,0
A10593158,0
A11967096,0
A10664579,1
A98027907,1
A10516749,1
A11373490,0
A10546511,0
A10543575,0
A11619384,1
A11386360,1
A10558928,1
A10933855,0
A11447850,0
A05982786,0
A10688332,1
A10944021,1
A11230104,1
A97093289,1
A12083802,1
A11862640,1
A98072868,1
A99048469,1
A10522430,1
A09833709,1
A10737929,1
A11975355,1
A11975355,1
A11264813,1
A11418698,1
A11640493,1
A10571149,0
A10685704,0
A11601357,0
A99088201,1
A99076567,1
A99023767,1
A11295731,1
A99100288,1
A11618555,1
A10925647,0
A10902176,0
A10572142,0
A11478939,1
A99044844,1
A11450728,1
A10742893,0
A10713613,0
A10673040,0
A11311552,1
A11621760,1
A11037362,1
A10523288,1
A10748387,1
A99094262,1
A11228763,1
A10060640,1
A10567420,1
A10500196,1
A11305121,1
A11337492,1
A10590484,1
A11165126,1
A11442658,1
A11316080,1
A11469438,1
A09834680,1
A10851046,1
A10796746,1
A11231677,1
A10675253,0
A10867003,0
A10556273,0
A11628230,0
A12028616,0
A12043423,0
A11526947,0
A10560975,0
A99407185,0
A10538729,1
A10945103,1
A10690742,1
A10567716,1
A97084123,1
A10486450,1
A98061473,0
A98029105,0
A98099860,0
A11258924,0
A11438576,0
A99420007,0
A98100246,0
A98041487,0
A11576814,0
A11515421,0
A53092834,0
A11479202,0
A97012899,0
A11341219,0
A11449901,0
A10784781,0
A11049501,0
A12267638,0
A10483254,0
A12421263,0
A11743642,0
A10633190,0
A10907393,0
A10816812,0
A10975767,0
A10807547,0
A12288761,0
A91116157,0
A11352266,0
A11058322,0
A12415880,0
A10969725,0
A10601425,0
A10648519,0
A11410141,1
A11352343,1
A11643637,1
A11685067,0
A11544343,0
A10470532,0
A53089704,0
A10024365,0
A10885721,0
A10639078,0
A10014745,0
A09831613,0
A10694259,1
A11589258,1
A11687702,1
A10464147,0
A10583683,0
A10773904,0
A08944717,1
A10659556,1
A92071965,1
A53100198,0
U07217399,0
A10916843,0
A10741982,1
A99419374,1
A10483133,1
A10745120,1
A11042845,1
A10200185,1
A11503796,1
A10709645,1
A11386926,1
A11981898,1
A19552982,1
A10164270,0
A10885406,0
A11667182,0
A53090425,1
A11726485,1
A53095884,1
A10476807,0
A53042942,0
A11239415,0
A11514143,1
A11281894,1
A91117363,1
A10735863,1
A11356259,1
A10873776,1
A11534261,1
A13207571,1
A09941796,1
A10651450,1
A11199532,0
A11338422,0
A11681899,0
A11441360,1
A11155997,1
A11377510,1
A10889054,1
A91404024,1
A12481954,1
A10688994,1
A10721006,1
A10624944,1
A10584942,1
A10905854,1
A10730199,1
A10583640,1
A11441371,1
A53102158,1
A10573610,1
A09843415,0
A09602742,0
A10874231,0
A11745836,1
A09921987,1
A10195265,1
A10785284,1
A10706134,1
A10816532,1
A10720314,1
