A10886858,12
A09368539,12
A10837205,12
A10675068,12
A97087812,14
A10894782,14
A10161601,14
A12382001,13
A10334108,14
A97061624,14
A10921364,14
A11299953,14
A97044254,14
A98100000,14
A12436261,13
A05265684,4
A09295408,13
A10569013,14
A08958691,11
A11051343,11
A09922648,14
A91003195,14
A10565388,5
A10566466,5
A10650682,4
A10775599,14
A09819627,13
A09819627,12
A10296294,7
A09373192,14
A11521816,10
A10885453,13
A10931350,14
A11561296,11
A10994570,9
A10994570,9
A10452327,10
A10913400,11
A10472580,14
A11574981,14
A10033623,14
A09993798,14
A98011511,14
U06708671,14
A10563514,12
A97018260,14
A99112499,12
A10640444,12
A10289406,13
A11509844,10
A09580189,13
A10776482,13
A11757007,13
A09822989,13
A10009075,10
A11188736,10
A99103062,9
A11020051,13
A09382479,10
A09504010,13
A09490511,14
A11994569,13
A10907284,12
A10884559,14
A98097699,14
A10410433,14
A11630433,14
A10142456,14
A10559916,14
A97023472,12
A98024314,12
A11455848,13
A98054567,13
A11212746,12
A09334577,13
A98032189,14
A10525182,13
A10858500,13
A10545587,11
A10715297,13
A98008591,14
A99105487,14
A99056158,14
A11166831,12
A10497209,7
A09954987,14
A09973152,10
A98056237,14
A11386768,12
A09638565,14
A11748027,14
A09307269,14
A10765838,14
A11196323,14
A09989144,10
A10233937,13
A10524702,14
A98112057,14
A98087685,14
A10975536,14
A10916653,11
A09549792,10
A98075919,10
A10063095,10
A11302458,12
A10272479,14
A09593894,14
A10552084,10
A09995245,10
A10889274,12
A97106530,12
A97083378,10
